21850808	19980101	199801	1998	1998.0027											COP	NATIONAL POLICE						COP			0	020	020	02	1	3	4	1	4	6.37651821862348					0	0	0	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	4	Darien, Valle del Cauca, Colombia	CO	CO29	3.93064	-76.4848	-581931	20130203
21850809	19980101	199801	1998	1998.0027											COP	RIOT POLICE						COP			1	042	042	04	1	1.9	4	2	4	3.38414341865593					0	0	0	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	20130203
21850810	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	100	100	10	3	-5	1	1	1	5.08166969147005					0	0	0	4	Kaunda, Central, Zambia	ZA	ZA05	-9.35	32.5167	-2289012	4	Kaunda, Central, Zambia	ZA	ZA05	-9.35	32.5167	-2289012	20130203
21850811	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	100	100	10	3	-5	4	1	4	5.02793296089385					0	0	0	4	Mungomba, Eastern, Zambia	ZA	ZA06	-13.1667	22.8	-2297231	4	Mungomba, Eastern, Zambia	ZA	ZA06	-13.1667	22.8	-2297231	20130203
21850812	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	100	100	10	3	-5	2	2	2	5.05480132618195					0	0	0	1	Botswana	BC	BC	-22	24	0	1	South Africa	SF	SF	-29	24	0	20130203
21850813	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	100	100	10	3	-5	1	1	1	5.02793296089385					0	0	0	1	South Africa	SF	SF	-29	24	0	1	United Kingdom	UK	UK	54	-2	0	20130203
21850814	19980101	199801	1998	1998.0027											COP	POLICE						COP			1	110	110	11	3	-2	9	1	9	5					0	0	0	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	20130203
21850815	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	112	112	11	3	-2	1	1	1	3.58306188925081					0	0	0	1	Dominican Republic	DR	DR	19	-70.6667	0	1	Dominican Republic	DR	DR	19	-70.6667	0	20130203
21850816	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	112	112	11	3	-2	1	1	1	3.58306188925081					0	0	0	1	France	FR	FR	46	2	0	1	France	FR	FR	46	2	0	20130203
21850817	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	173	173	17	4	-5	2	1	2	5.08166969147005					0	0	0	4	Kaunda, Central, Zambia	ZA	ZA05	-9.35	32.5167	-2289012	4	Kaunda, Central, Zambia	ZA	ZA05	-9.35	32.5167	-2289012	20130203
21850818	19980101	199801	1998	1998.0027											COP	POLICE						COP			0	173	173	17	4	-5	6	1	6	5.02793296089385					0	0	0	4	Mungomba, Eastern, Zambia	ZA	ZA06	-13.1667	22.8	-2297231	4	Mungomba, Eastern, Zambia	ZA	ZA06	-13.1667	22.8	-2297231	20130203
